Index,Study field,Institution,Continent,Country,City,N agreements,Agreement_ID,Latitude,Longitude
8397,European Ethnology,Sungkyunkwan University,Asia,South Korea,Soul,2,168,37.5870459,126.9906264
8398,European Ethnology,Tampere University,Europe,Finland,Tampere,1,54,61.4934627,23.7789500
8399,European Ethnology,Tsinghua University,Asia,China (Mainland),Beijing,1,56,,
8400,European Ethnology,Tunghai University,Asia,China (Taiwan),Taichung City,1,169,,
8401,European Ethnology,UiT The Arctic University of Norway,Europe,Norway,Tromsø,1,57,,
8402,European Ethnology,Umeå University,Europe,Sweden,Umea,1,58,63.8217763,20.3043163
8403,European Ethnology,Universidad de las Américas Puebla,South America,Mexico,Puebla,1,59,19.0544632,-98.2849680
8404,European Ethnology,UNIVERSITY OF LISBOA,Europe,Portugal,Lisboa,1,170,38.7527961,-9.1570276
8405,European Ethnology,Universidade Federal do Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,60,-22.8533498,-43.2331703
8406,European Ethnology,Universität Hamburg,Europe,Germany,Hamburg,1,171,53.5909051,9.9753758
8407,European Ethnology,Université Côte d'Azur,Europe,France,Nice Cedex 4,1,172,,
8408,European Ethnology,UNIVERSITY OF NEUCHATEL,Europe,Switzerland,Neuchâtel,1,173,,
8409,European Ethnology,University College Cork,Europe,Ireland,Cork,1,174,51.8947012,-8.4903105
8410,European Ethnology,University of A Coruña,Europe,Spain,A Coruña,1,175,,
8411,European Ethnology,University of Adelaide,Australia/Oceania,Australia,Adelaide,1,62,-34.9189226,138.6042367
8412,European Ethnology,University of Agder,Europe,Norway,Kristiansand,1,63,58.1630985,8.0014426
8413,European Ethnology,University of Akureyri,Europe,Iceland,Akureyri,1,64,,
8414,European Ethnology,University of Amsterdam,Europe,Netherlands,Amsterdam,1,176,52.3681334,4.8898042
8415,European Ethnology,University of Auckland,Australia/Oceania,New Zealand,Auckland,1,66,-36.8660955,174.7737331
8416,European Ethnology,University of Belgrade,Europe,Serbia,Beograd,1,177,44.8179654,20.4507765
8417,European Ethnology,University of Bergen,Europe,Norway,Bergen,2,68,60.3809342,5.3313021
8418,European Ethnology,University of Bergen,Europe,Norway,Bergen,2,178,60.3809342,5.3313021
8419,European Ethnology,UNIVERSITY OF BIRMINGHAM,Europe,United Kingdom,Birmingham,1,69,52.4522956,-1.9312857
8420,European Ethnology,University of Bologna,Europe,Italy,Bologna,1,179,44.4982886,11.3544570
8421,European Ethnology,UNIVERSITY OF BRISTOL,Europe,United Kingdom,Bristol,1,70,51.5007679,-2.5503106
8422,European Ethnology,University of British Columbia,North America,Canada,Vancouver,1,71,49.2578915,-123.2429755
8423,European Ethnology,University of Buenos Aires,South America,Argentina,Buenos Aires,1,72,-37.3285798,-59.1385728
8424,European Ethnology,University of Calgary,North America,Canada,Calgary,1,73,51.0750540,-114.1388050
8425,European Ethnology,University of California,North America,USA,Santa Barbara,1,74,34.4146025,-119.8458100
8426,European Ethnology,University of Canterbury Christchurch,Australia/Oceania,New Zealand,Christchurch,1,75,-43.5232778,172.5823435
8427,European Ethnology,University of Chile,South America,Chile,Santiago,1,76,-33.4580688,-70.6634338
8428,European Ethnology,University of Colorado Boulder,North America,USA,Boulder,1,77,40.0070061,-105.2664423
8429,European Ethnology,University of Eastern Finland,Europe,Finland,Kuopio,1,78,62.8937283,27.6394748
8430,European Ethnology,University of Edinburgh,Europe,United Kingdom,Edinburgh,2,79,55.9440765,-3.1883736
8431,European Ethnology,University of Edinburgh,Europe,United Kingdom,Edinburgh,2,226,55.9440765,-3.1883736
8432,European Ethnology,UNIVERSITY OF EXETER,Europe,United Kingdom,Exeter,1,80,50.7387148,-3.5384011
8433,European Ethnology,University of Geneva,Europe,Switzerland,Geneva,1,81,,
8434,European Ethnology,University of Gothenburg,Europe,Sweden,Goeteborg,1,82,57.6864579,11.9589874
8435,European Ethnology,University of Guelph,North America,Canada,Guelph,1,83,43.5327864,-80.2249974
8436,European Ethnology,University of Helsinki,Europe,Finland,Helsinki,1,84,60.2267221,25.0176700
8437,European Ethnology,University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,85,23.1734680,113.4665224
8438,European Ethnology,University of Iceland,Europe,Iceland,Reykjavik,2,86,64.1401832,-21.9539633
8439,European Ethnology,University of Iceland,Europe,Iceland,Reykjavik,2,180,64.1401832,-21.9539633
8440,European Ethnology,University of Jyväskylä,Europe,Finland,Jyvaskyla,1,88,62.2317777,25.7357870
8441,European Ethnology,UNIVERSITY OF KENT,Europe,United Kingdom,Canterbury,1,89,51.2950874,1.0673313
8442,European Ethnology,University of Klagenfurt,Europe,Austria,Klagenfurt,1,181,46.6164026,14.2646809
8443,European Ethnology,University of Lapland,Europe,Finland,Rovaniemi,1,90,66.4857192,25.7181340
8444,European Ethnology,THE UNIVERSITY OF LEEDS,Europe,United Kingdom,LEEDS,1,91,,
8445,European Ethnology,University of Leuven,Europe,Belgium,Leuven,1,182,,
8446,European Ethnology,University of Liège,Europe,Belgium,Liège,1,183,50.6368602,5.5624252
8447,European Ethnology,University of Liverpool,Europe,United Kingdom,Liverpool,1,92,53.4072429,-2.9658337
8448,European Ethnology,University of Manchester,Europe,United Kingdom,MANCHESTER,1,93,53.4660226,-2.2330858
8449,European Ethnology,University of Melbourne,Australia/Oceania,Australia,Parkville,1,94,-37.7960451,144.9610195
8450,European Ethnology,University of Milan,Europe,Italy,Milano,1,95,45.4757322,9.2282917
8451,European Ethnology,University of New South Wales,Australia/Oceania,Australia,Sydney,1,96,-33.9175994,151.2312369
8452,European Ethnology,University of North Carolina at Chapel Hill,North America,USA,Chapel Hill,1,97,35.9050354,-79.0477533
8453,European Ethnology,University of Nottingham Ningbo China,Asia,China (Mainland),Ningbo,1,98,,
8454,European Ethnology,University of Oslo,Europe,Norway,Oslo,3,99,59.9414173,10.7227683
8455,European Ethnology,University of Oslo,Europe,Norway,Oslo,3,100,59.9414173,10.7227683
8456,European Ethnology,University of Oslo,Europe,Norway,Oslo,3,184,59.9414173,10.7227683
8457,European Ethnology,University of Otago,Australia/Oceania,New Zealand,Dunedin,1,101,-45.8649793,170.5146149
8458,European Ethnology,University of Oulu,Europe,Finland,Oulu,1,102,65.0593277,25.4673577
8459,European Ethnology,University of Pisa,Europe,Italy,Pisa,1,185,,
8460,European Ethnology,University of Queensland,Australia/Oceania,Australia,Brisbane,1,103,-27.4981423,153.0111536
8461,European Ethnology,University of Salzburg,Europe,Austria,SALZBURG,1,186,47.7947829,13.0541597
8462,European Ethnology,University of São Paulo,South America,Brazil,Butantã,1,104,-23.5610480,-46.7252264
8463,European Ethnology,UNIVERSITY OF SHEFFIELD,Europe,United Kingdom,Sheffield,1,105,53.3729622,-1.5059315
8464,European Ethnology,University of South Florida,North America,USA,Tampa,1,106,28.0599999,-82.4138362
8465,European Ethnology,UNIVERSITY OF SOUTHAMPTON,Europe,United Kingdom,Southampton,1,107,50.9341805,-1.3974844
8466,European Ethnology,University of South-Eastern Norway (USN),Europe,Norway,Drammen,1,108,,
8467,European Ethnology,UNIVERSITY OF ST ANDREWS,Europe,United Kingdom,St Andrews,1,329,56.3398554,-2.8117775
8468,European Ethnology,University of Stavanger,Europe,Norway,Stavanger,1,110,58.9377085,5.6937667
8469,European Ethnology,University of Sydney,Australia/Oceania,Australia,Sydney,1,111,-33.8889072,151.1894111
8470,European Ethnology,University of Tartu,Europe,Estonia,Tartu,1,187,58.3810140,26.7195598
8471,European Ethnology,University of Tasmania,Australia/Oceania,Australia,Hobart,1,112,-42.9068220,147.3218083
8472,European Ethnology,University of Technology Sydney,Australia/Oceania,Australia,Ultimo,1,113,-33.8832536,151.2003294
8473,European Ethnology,University of Texas at Austin,North America,USA,Austin,1,114,30.2851494,-97.7339352
8474,European Ethnology,University of the Andes,South America,Colombia,Bogotá,1,115,,
8475,European Ethnology,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,116,,
8476,European Ethnology,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,117,,
8477,European Ethnology,University of Tokyo,Asia,Japan,"Bunkyo City, Tokyo",1,118,,
8478,European Ethnology,University of Toronto - Mississauga,North America,Canada,Mississauga,1,119,43.5478619,-79.6634598
8479,European Ethnology,University of Toronto - Scarborough,North America,Canada,Scarborough,1,120,43.7842666,-79.1851228
8480,European Ethnology,University of Toronto - St. George,North America,Canada,Toronto,1,121,43.6634681,-79.3968165
8481,European Ethnology,University of Turku,Europe,Finland,Turku,1,122,60.4560732,22.2864097
8482,European Ethnology,University of Vaasa,Europe,Finland,Vaasa,1,123,63.1043242,21.5935646
8483,European Ethnology,University of Victoria,North America,Canada,Victoria,1,124,,
8484,European Ethnology,University of Warsaw,Europe,Poland,Warszawa,1,125,52.2216394,21.0073770
8485,European Ethnology,University of Washington,North America,USA,Seattle,1,126,47.6554303,-122.3001692
8486,European Ethnology,University of Western Australia,Australia/Oceania,Australia,Perth,1,127,-31.9506520,115.7978755
8487,European Ethnology,University of Wisconsin-Madison,North America,USA,Madison,1,128,43.0802745,-89.4309587
8488,European Ethnology,University of Wollongong,Australia/Oceania,Australia,Wollongong,1,129,-34.4050554,150.8783465
8489,European Ethnology,University of Zurich,Europe,Switzerland,Zurich,1,188,47.4968435,8.7298072
8490,European Ethnology,Uppsala University,Europe,Sweden,Uppsala,1,189,59.8576363,17.6294616
8491,European Ethnology,Victoria University of Wellington,Australia/Oceania,New Zealand,Wellington,1,131,-41.2051787,174.7985379
8492,European Ethnology,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",2,132,,
8493,European Ethnology,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",2,190,,
8494,European Ethnology,Western Sydney University,Australia/Oceania,Australia,Penrith,1,133,-33.7683269,150.7301189
8495,European Ethnology,Western University,North America,Canada,London,1,134,43.0054234,-81.2748010
8496,European Ethnology,Yeungnam University,Asia,South Korea,Gyeongbuk,1,191,35.8280220,128.7572223
8497,European Ethnology,Yonsei University,Asia,South Korea,Seoul,1,135,37.5601546,126.9355554
8498,European Ethnology,York University,North America,Canada,Toronto,1,136,43.7743325,-79.5002705
8499,Exercise and Sport Sciences,Åbo Akademi University,Europe,Finland,Abo,1,0,60.4534537,22.2792379
8500,Exercise and Sport Sciences,Arizona State University,North America,USA,Tempe,1,1,33.4213174,-111.9331631
8501,Exercise and Sport Sciences,Australian National University,Australia/Oceania,Australia,Canbarra,1,2,,
8502,Exercise and Sport Sciences,Barnard College,North America,USA,New York City,1,3,40.8094864,-73.9635510
8503,Exercise and Sport Sciences,Boston College,North America,USA,Chestnut Hill,1,4,42.3354481,-71.1682665
8504,Exercise and Sport Sciences,Boston University,North America,USA,Boston,1,5,42.3504215,-71.1032247
8505,Exercise and Sport Sciences,Charles University (Prague),Europe,Czech Republic,Praha 1,1,7,50.0888947,14.4162757
8506,Exercise and Sport Sciences,Chinese University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,8,,
8507,Exercise and Sport Sciences,Chuo University,Asia,Japan,"Hachioji-shi, Tokyo",1,9,35.6403751,139.4045306
8508,Exercise and Sport Sciences,City University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,10,,
8509,Exercise and Sport Sciences,Concordia University,North America,Canada,Montréal,1,11,45.4952440,-73.5785815
8510,Exercise and Sport Sciences,Cornell University,North America,USA,Ithaca,1,12,42.4529076,-76.4800842
8511,Exercise and Sport Sciences,Deakin University,Australia/Oceania,Australia,Melbourne,1,13,-37.8475136,145.1149474
8512,Exercise and Sport Sciences,Ewha Womans University,Asia,South Korea,Seoul,1,15,37.5643371,126.9468925
8513,Exercise and Sport Sciences,Fudan University,Asia,China (Mainland),Shanghai,1,16,,
8514,Exercise and Sport Sciences,Griffith University,Australia/Oceania,Australia,Mount Gravatt,1,18,-27.5421950,153.0649526
8515,Exercise and Sport Sciences,Heidelberg University,Europe,Germany,HEIDELBERG,1,19,49.4186003,8.6692402
8516,Exercise and Sport Sciences,Hong Kong University of Science and Technology,Asia,China (Hong Kong),Hong Kong,1,20,,
8517,Exercise and Sport Sciences,Ilisimatusarfik - University of Greenland,Europe,Greenland,Nuuk,1,22,,
8518,Exercise and Sport Sciences,Inland Norway University of Applied Sciences,Europe,Norway,Elverum,1,344,,
8519,Exercise and Sport Sciences,Karlstad University,Europe,Sweden,Karlstad,1,23,,
8520,Exercise and Sport Sciences,Korea University,Asia,South Korea,Soul,1,24,37.5880378,127.0323927
8521,Exercise and Sport Sciences,Leipzig University,Europe,Germany,Leipzig,1,345,51.3273963,12.3908893
8522,Exercise and Sport Sciences,Linköping University,Europe,Sweden,Linköping,1,25,58.3977911,15.5754544
8523,Exercise and Sport Sciences,Linnæus University,Europe,Sweden,Väjxö,1,26,,
8524,Exercise and Sport Sciences,Luleå University of Technology,Europe,Sweden,Luleå,1,28,65.6182538,22.1383085
8525,Exercise and Sport Sciences,Lund University,Europe,Sweden,Lund,1,29,55.7126504,13.2107587
8526,Exercise and Sport Sciences,Macquarie University,Australia/Oceania,Australia,North Ryde,1,30,,
8527,Exercise and Sport Sciences,McGill University,North America,Canada,Montreal,1,31,45.5068861,-73.5787118
8528,Exercise and Sport Sciences,McMaster University,North America,Canada,Hamilton,1,32,43.2639397,-79.9178252
8529,Exercise and Sport Sciences,Mid Sweden University,Europe,Sweden,Sundsvall,1,33,62.3930729,17.2834483
8530,Exercise and Sport Sciences,Monash University,Australia/Oceania,Australia,Clayton,1,34,-37.9136206,145.1318112
8531,Exercise and Sport Sciences,Nagoya University,Asia,Japan,"Chikusa Ward, Nagoya",1,35,35.1533087,136.9677806
8532,Exercise and Sport Sciences,National Autonomous University of Mexico,South America,Mexico,Mexico City,1,36,19.3215970,-99.1849259
8533,Exercise and Sport Sciences,National Taiwan University,Asia,China (Taiwan),Taipei City,1,37,,
8534,Exercise and Sport Sciences,National University of Colombia,South America,Colombia,Bogota,1,38,4.6387426,-74.0852375
8535,Exercise and Sport Sciences,National University of Singapore,Asia,Singapore,Singapore,1,39,1.2959845,103.7766186
8536,Exercise and Sport Sciences,New York University,North America,USA,New York City,1,40,40.7292053,-73.9950148
8537,Exercise and Sport Sciences,Nord University,Europe,Norway,Bodø,1,346,67.2891970,14.5604308
8538,Exercise and Sport Sciences,North Carolina State University,North America,USA,Raleigh,1,41,35.7718497,-78.6740870
8539,Exercise and Sport Sciences,Norwegian School of Sport Sciences,Europe,Denmark,Oslo,1,347,,
8540,Exercise and Sport Sciences,Norwegian University of Science and Technology (NTNU),Europe,Norway,Trondheim,1,42,,
8541,Exercise and Sport Sciences,Osaka University,Asia,Japan,Suita,1,43,34.8229392,135.5257577
8542,Exercise and Sport Sciences,Pontifical Catholic University of Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,44,,
