Index,Study field,Institution,Continent,Country,City,N agreements,Agreement_ID
13004,IT and Cognition,Charles University (Prague),Europe,Czech Republic,Praha 1,1,7
13005,IT and Cognition,Chinese University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,8
13006,IT and Cognition,Chuo University,Asia,Japan,"Hachioji-shi, Tokyo",1,9
13007,IT and Cognition,City University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,10
13008,IT and Cognition,Concordia University,North America,Canada,Montréal,1,11
13009,IT and Cognition,Cornell University,North America,USA,Ithaca,1,12
13010,IT and Cognition,Deakin University,Australia/Oceania,Australia,Melbourne,1,13
13011,IT and Cognition,Erasmus University Rotterdam,Europe,Netherlands,Rotterdam,1,142
13012,IT and Cognition,Ewha Womans University,Asia,South Korea,Seoul,1,15
13013,IT and Cognition,Fudan University,Asia,China (Mainland),Shanghai,1,16
13014,IT and Cognition,Georgian American University,Europe,Georgia,Tbilisi,1,144
13015,IT and Cognition,Griffith University,Australia/Oceania,Australia,Mount Gravatt,1,18
13016,IT and Cognition,Hankuk University of Foreign Studies,Asia,South Korea,Seoul,1,145
13017,IT and Cognition,Heidelberg University,Europe,Germany,HEIDELBERG,1,19
13018,IT and Cognition,Hong Kong University of Science and Technology,Asia,China (Hong Kong),Hong Kong,2,20
13019,IT and Cognition,Hong Kong University of Science and Technology,Asia,China (Hong Kong),Hong Kong,2,146
13020,IT and Cognition,Ilisimatusarfik - University of Greenland,Europe,Greenland,Nuuk,1,22
13021,IT and Cognition,International University of Sarajevo,Europe,Bosnia and Herzegovina,Ilidža/Sarajevo,1,148
13022,IT and Cognition,Jeju National University,Asia,South Korea,"Jeju-si, Jeju Special Self-Governing Province",1,150
13023,IT and Cognition,Kangwon National University,Asia,South Korea,Gangwon-do,1,151
13024,IT and Cognition,Karlstad University,Europe,Sweden,Karlstad,1,23
13025,IT and Cognition,Keimyung University,Asia,South Korea,Daegu,1,152
13026,IT and Cognition,KIMEP University,Asia,Kazakhstan,Almaty,2,153
13027,IT and Cognition,KIMEP University,Asia,Kazakhstan,Almaty,2,154
13028,IT and Cognition,Korea University,Asia,South Korea,Soul,1,24
13029,IT and Cognition,Kyungpook National University,Asia,South Korea,"Sangyeok-dong, Daegu",1,155
13030,IT and Cognition,Leiden University,Europe,Netherlands,Leiden,1,156
13031,IT and Cognition,Linköping University,Europe,Sweden,Linköping,1,25
13032,IT and Cognition,Linnæus University,Europe,Sweden,Väjxö,1,26
13033,IT and Cognition,Luleå University of Technology,Europe,Sweden,Luleå,1,28
13034,IT and Cognition,Lund University,Europe,Sweden,Lund,2,29
13035,IT and Cognition,Lund University,Europe,Sweden,Lund,2,159
13036,IT and Cognition,Macquarie University,Australia/Oceania,Australia,North Ryde,1,30
13037,IT and Cognition,Maqsut Narikbayev University,Asia,Kazakhstan,Astana,2,161
13038,IT and Cognition,Maqsut Narikbayev University,Asia,Kazakhstan,Astana,2,162
13039,IT and Cognition,McGill University,North America,Canada,Montreal,1,31
13040,IT and Cognition,McMaster University,North America,Canada,Hamilton,1,32
13041,IT and Cognition,Mid Sweden University,Europe,Sweden,Sundsvall,1,33
13042,IT and Cognition,Monash University,Australia/Oceania,Australia,Clayton,1,34
13043,IT and Cognition,Nagoya University,Asia,Japan,"Chikusa Ward, Nagoya",1,35
13044,IT and Cognition,National Autonomous University of Mexico,South America,Mexico,Mexico City,1,36
13045,IT and Cognition,National Chengchi University,Asia,China (Taiwan),Taipei,1,163
13046,IT and Cognition,National Taiwan University,Asia,China (Taiwan),Taipei City,1,37
13047,IT and Cognition,National University of Colombia,South America,Colombia,Bogota,1,38
13048,IT and Cognition,National University of Singapore,Asia,Singapore,Singapore,1,39
13049,IT and Cognition,New York University,North America,USA,New York City,1,40
13050,IT and Cognition,North Carolina State University,North America,USA,Raleigh,1,41
13051,IT and Cognition,Norwegian University of Science and Technology (NTNU),Europe,Norway,Trondheim,1,42
13052,IT and Cognition,Osaka University,Asia,Japan,Suita,1,43
13053,IT and Cognition,Pompeu Fabra University,Europe,Spain,Barcelona,1,165
13054,IT and Cognition,Pontifical Catholic University of Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,44
13055,IT and Cognition,Queensland University of Technology,Australia/Oceania,Australia,Brisbane,1,45
13056,IT and Cognition,Ritsumeikan University,Asia,Japan,"Kita Ward, Kyoto",1,46
13057,IT and Cognition,Seoul National University,Asia,South Korea,Seoul,1,47
13058,IT and Cognition,Simon Fraser University,North America,Canada,Burnaby,1,48
13059,IT and Cognition,Singapore Management University,Asia,Singapore,Singapore,1,49
13060,IT and Cognition,Sogang University,Asia,South Korea,Soul,1,167
13061,IT and Cognition,Sorbonne University,Europe,France,Paris,1,50
13062,IT and Cognition,Stellenbosch University,Africa,South Africa,Stellenbosch,1,51
13063,IT and Cognition,Stockholm University,Europe,Sweden,Stockholm,1,52
13064,IT and Cognition,Sungkyunkwan University,Asia,South Korea,Soul,2,53
13065,IT and Cognition,Sungkyunkwan University,Asia,South Korea,Soul,2,168
13066,IT and Cognition,Tampere University,Europe,Finland,Tampere,1,54
13067,IT and Cognition,Tsinghua University,Asia,China (Mainland),Beijing,1,56
13068,IT and Cognition,Tunghai University,Asia,China (Taiwan),Taichung City,1,169
13069,IT and Cognition,UiT The Arctic University of Norway,Europe,Norway,Tromsø,1,57
13070,IT and Cognition,Umeå University,Europe,Sweden,Umea,1,58
13071,IT and Cognition,Universidad de las Américas Puebla,South America,Mexico,Puebla,1,59
13072,IT and Cognition,UNIVERSITY OF LISBOA,Europe,Portugal,Lisboa,1,170
13073,IT and Cognition,Universidade Federal do Rio de Janeiro,South America,Brazil,Rio de Janeiro,1,60
13074,IT and Cognition,Universität Hamburg,Europe,Germany,Hamburg,1,171
13075,IT and Cognition,University College Cork,Europe,Ireland,Cork,1,174
13076,IT and Cognition,University of Adelaide,Australia/Oceania,Australia,Adelaide,1,62
13077,IT and Cognition,University of Agder,Europe,Norway,Kristiansand,1,63
13078,IT and Cognition,University of Akureyri,Europe,Iceland,Akureyri,1,64
13079,IT and Cognition,University of Amsterdam,Europe,Netherlands,Amsterdam,1,176
13080,IT and Cognition,University of Auckland,Australia/Oceania,New Zealand,Auckland,1,66
13081,IT and Cognition,University of Belgrade,Europe,Serbia,Beograd,1,177
13082,IT and Cognition,University of Bergen,Europe,Norway,Bergen,2,68
13083,IT and Cognition,University of Bergen,Europe,Norway,Bergen,2,178
13084,IT and Cognition,UNIVERSITY OF BIRMINGHAM,Europe,United Kingdom,Birmingham,1,69
13085,IT and Cognition,University of Bologna,Europe,Italy,Bologna,1,179
13086,IT and Cognition,UNIVERSITY OF BRISTOL,Europe,United Kingdom,Bristol,1,70
13087,IT and Cognition,University of British Columbia,North America,Canada,Vancouver,1,71
13088,IT and Cognition,University of Buenos Aires,South America,Argentina,Buenos Aires,1,72
13089,IT and Cognition,University of Calgary,North America,Canada,Calgary,1,73
13090,IT and Cognition,University of California,North America,USA,Santa Barbara,1,74
13091,IT and Cognition,University of Canterbury Christchurch,Australia/Oceania,New Zealand,Christchurch,1,75
13092,IT and Cognition,University of Chile,South America,Chile,Santiago,1,76
13093,IT and Cognition,University of Colorado Boulder,North America,USA,Boulder,1,77
13094,IT and Cognition,University of Eastern Finland,Europe,Finland,Kuopio,1,78
13095,IT and Cognition,University of Edinburgh,Europe,United Kingdom,Edinburgh,1,79
13096,IT and Cognition,UNIVERSITY OF EXETER,Europe,United Kingdom,Exeter,1,80
13097,IT and Cognition,University of Geneva,Europe,Switzerland,Geneva,1,81
13098,IT and Cognition,University of Gothenburg,Europe,Sweden,Goeteborg,1,82
13099,IT and Cognition,University of Guelph,North America,Canada,Guelph,1,83
13100,IT and Cognition,University of Helsinki,Europe,Finland,Helsinki,1,84
13101,IT and Cognition,University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,85
13102,IT and Cognition,University of Iceland,Europe,Iceland,Reykjavik,2,86
13103,IT and Cognition,University of Iceland,Europe,Iceland,Reykjavik,2,180
13104,IT and Cognition,University of Jyväskylä,Europe,Finland,Jyvaskyla,1,88
13105,IT and Cognition,UNIVERSITY OF KENT,Europe,United Kingdom,Canterbury,1,89
13106,IT and Cognition,University of Lapland,Europe,Finland,Rovaniemi,1,90
13107,IT and Cognition,THE UNIVERSITY OF LEEDS,Europe,United Kingdom,LEEDS,1,91
13108,IT and Cognition,University of Leuven,Europe,Belgium,Leuven,1,182
13109,IT and Cognition,University of Liverpool,Europe,United Kingdom,Liverpool,1,92
13110,IT and Cognition,University of Manchester,Europe,United Kingdom,MANCHESTER,1,93
13111,IT and Cognition,University of Melbourne,Australia/Oceania,Australia,Parkville,1,94
13112,IT and Cognition,University of Milan,Europe,Italy,Milano,1,95
13113,IT and Cognition,University of New South Wales,Australia/Oceania,Australia,Sydney,1,96
13114,IT and Cognition,University of North Carolina at Chapel Hill,North America,USA,Chapel Hill,1,97
13115,IT and Cognition,University of Nottingham Ningbo China,Asia,China (Mainland),Ningbo,1,98
13116,IT and Cognition,University of Oslo,Europe,Norway,Oslo,3,99
13117,IT and Cognition,University of Oslo,Europe,Norway,Oslo,3,100
13118,IT and Cognition,University of Oslo,Europe,Norway,Oslo,3,184
13119,IT and Cognition,University of Otago,Australia/Oceania,New Zealand,Dunedin,1,101
13120,IT and Cognition,University of Oulu,Europe,Finland,Oulu,1,102
13121,IT and Cognition,University of Pisa,Europe,Italy,Pisa,1,185
13122,IT and Cognition,University of Queensland,Australia/Oceania,Australia,Brisbane,1,103
13123,IT and Cognition,University of São Paulo,South America,Brazil,Butantã,1,104
13124,IT and Cognition,UNIVERSITY OF SHEFFIELD,Europe,United Kingdom,Sheffield,1,105
13125,IT and Cognition,University of South Florida,North America,USA,Tampa,1,106
13126,IT and Cognition,UNIVERSITY OF SOUTHAMPTON,Europe,United Kingdom,Southampton,1,107
13127,IT and Cognition,University of South-Eastern Norway (USN),Europe,Norway,Drammen,1,108
13128,IT and Cognition,UNIVERSITY OF ST ANDREWS,Europe,United Kingdom,St Andrews,1,329
13129,IT and Cognition,University of Stavanger,Europe,Norway,Stavanger,1,110
13130,IT and Cognition,University of Sydney,Australia/Oceania,Australia,Sydney,1,111
13131,IT and Cognition,University of Tartu,Europe,Estonia,Tartu,1,187
13132,IT and Cognition,University of Tasmania,Australia/Oceania,Australia,Hobart,1,112
13133,IT and Cognition,University of Technology Sydney,Australia/Oceania,Australia,Ultimo,1,113
13134,IT and Cognition,University of Texas at Austin,North America,USA,Austin,1,114
13135,IT and Cognition,University of the Andes,South America,Colombia,Bogotá,1,115
13136,IT and Cognition,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,116
13137,IT and Cognition,University of the Faroe Islands,Europe,Faroe Islands,Tórshavn,2,117
13138,IT and Cognition,University of Tokyo,Asia,Japan,"Bunkyo City, Tokyo",1,118
13139,IT and Cognition,University of Toronto - Mississauga,North America,Canada,Mississauga,1,119
13140,IT and Cognition,University of Toronto - Scarborough,North America,Canada,Scarborough,1,120
13141,IT and Cognition,University of Toronto - St. George,North America,Canada,Toronto,1,121
13142,IT and Cognition,University of Turku,Europe,Finland,Turku,1,122
13143,IT and Cognition,University of Vaasa,Europe,Finland,Vaasa,1,123
13144,IT and Cognition,University of Victoria,North America,Canada,Victoria,1,124
13145,IT and Cognition,University of Warsaw,Europe,Poland,Warszawa,1,125
13146,IT and Cognition,University of Washington,North America,USA,Seattle,1,126
13147,IT and Cognition,University of Western Australia,Australia/Oceania,Australia,Perth,1,127
13148,IT and Cognition,University of Wisconsin-Madison,North America,USA,Madison,1,128
13149,IT and Cognition,University of Wollongong,Australia/Oceania,Australia,Wollongong,1,129
13150,IT and Cognition,University of Zurich,Europe,Switzerland,Zurich,1,188
13151,IT and Cognition,Uppsala University,Europe,Sweden,Uppsala,1,189
13152,IT and Cognition,Victoria University of Wellington,Australia/Oceania,New Zealand,Wellington,1,131
13153,IT and Cognition,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",2,132
13154,IT and Cognition,Waseda University,Asia,Japan,"Shinjuku City, Tokyo",2,190
13155,IT and Cognition,Western Sydney University,Australia/Oceania,Australia,Penrith,1,133
13156,IT and Cognition,Western University,North America,Canada,London,1,134
13157,IT and Cognition,Yeungnam University,Asia,South Korea,Gyeongbuk,1,191
13158,IT and Cognition,Yonsei University,Asia,South Korea,Seoul,1,135
13159,IT and Cognition,York University,North America,Canada,Toronto,1,136
13160,Italian Language and Culture,Åbo Akademi University,Europe,Finland,Abo,1,0
13161,Italian Language and Culture,Al Akhawayn University,Africa,Morocco,Ifrane,1,137
13162,Italian Language and Culture,Arizona State University,North America,USA,Tempe,1,1
13163,Italian Language and Culture,Ashoka University,Asia,India,Sonipat,1,138
13164,Italian Language and Culture,Australian National University,Australia/Oceania,Australia,Canbarra,1,2
13165,Italian Language and Culture,Barnard College,North America,USA,New York City,1,3
13166,Italian Language and Culture,Boston College,North America,USA,Chestnut Hill,1,4
13167,Italian Language and Culture,Boston University,North America,USA,Boston,1,5
13168,Italian Language and Culture,Ca' Foscari University of Venice,Europe,Italy,Venice,1,139
13169,Italian Language and Culture,Charles University (Prague),Europe,Czech Republic,Praha 1,1,7
13170,Italian Language and Culture,Chinese University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,8
13171,Italian Language and Culture,Chuo University,Asia,Japan,"Hachioji-shi, Tokyo",1,9
13172,Italian Language and Culture,City University of Hong Kong,Asia,China (Hong Kong),Hong Kong,1,10
13173,Italian Language and Culture,Concordia University,North America,Canada,Montréal,1,11
13174,Italian Language and Culture,Cornell University,North America,USA,Ithaca,1,12
13175,Italian Language and Culture,Deakin University,Australia/Oceania,Australia,Melbourne,1,13
13176,Italian Language and Culture,Erasmus University Rotterdam,Europe,Netherlands,Rotterdam,1,142
13177,Italian Language and Culture,Ewha Womans University,Asia,South Korea,Seoul,1,15
13178,Italian Language and Culture,Fudan University,Asia,China (Mainland),Shanghai,1,16
13179,Italian Language and Culture,Georgian American University,Europe,Georgia,Tbilisi,1,144
13180,Italian Language and Culture,Griffith University,Australia/Oceania,Australia,Mount Gravatt,1,18
13181,Italian Language and Culture,Hankuk University of Foreign Studies,Asia,South Korea,Seoul,1,145
13182,Italian Language and Culture,Heidelberg University,Europe,Germany,HEIDELBERG,1,19
13183,Italian Language and Culture,Hong Kong University of Science and Technology,Asia,China (Hong Kong),Hong Kong,1,146
13184,Italian Language and Culture,Ilisimatusarfik - University of Greenland,Europe,Greenland,Nuuk,1,22
13185,Italian Language and Culture,International University of Sarajevo,Europe,Bosnia and Herzegovina,Ilidža/Sarajevo,1,148
13186,Italian Language and Culture,Jeju National University,Asia,South Korea,"Jeju-si, Jeju Special Self-Governing Province",1,150
